airline,airport,OnTime,IndOHare,IndDelta
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,yes,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
American,ORD,no,1,0
